beneficiary_id,beneficiary_name,age,gender,occupation,bpl_status,program_id,program_name,category,state,district,enrollment_date,enrollment_status,outcome_achieved,source,age_group,is_completed,is_bpl,is_female,days_enrolled,gender_enc,category_enc,state_enc,status_enc
BEN5899,Nisha Tiwari,10,Male,Student,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-09-26,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,0,828,1,3,7,0
BEN5900,Sita Iyer,45,Male,Artisan,No,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-10-18,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,806,1,3,7,0
BEN5901,Rahul Mishra,9,Female,Student,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-05-28,Completed,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,1,1,949,0,3,7,1
BEN5902,Deepa Dubey,50,Female,Weaver,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-07-03,Active,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,913,0,3,7,0
BEN5903,Arjun Reddy,63,Female,Small Trader,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-11-14,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,779,0,3,7,2
BEN5904,Deepa Gupta,39,Other,Student,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-12-12,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,751,2,3,7,0
BEN5905,Pooja Agarwal,60,Female,Weaver,No,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-04-03,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,1,1004,0,3,7,0
BEN5906,Prakash Gupta,47,Male,Artisan,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-06-25,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,921,1,3,7,0
BEN5907,Suresh Reddy,33,Female,Daily Wage Worker,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-02-06,Active,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1060,0,3,7,0
BEN5908,Sita Singh,72,Female,Weaver,No,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-05-18,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,1,959,0,3,7,0
BEN5909,Arjun Agarwal,54,Female,Fisherman,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-09-20,Completed,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,1,834,0,3,7,1
BEN5910,Ravi Yadav,6,Male,Student,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-12-05,Completed,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,1,0,758,1,3,7,1
BEN5911,Rekha Verma,52,Male,Student,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-11-20,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,773,1,3,7,0
BEN5912,Vikas Shah,69,Female,Unemployed,Yes,PROG1050,Swachh Nadi Program,Environment,Maharashtra,Maha District 3,2022-09-23,Completed,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,831,0,3,7,1
BEN5913,Usha Nair,45,Male,Daily Wage Worker,Yes,PROG1051,Swachh Nadi Program,Environment,West Bengal,West District 9,2023-02-24,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,677,1,3,14,0
BEN5914,Sunita Gupta,41,Male,Domestic Worker,Yes,PROG1051,Swachh Nadi Program,Environment,West Bengal,West District 9,2023-01-14,Completed,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,0,718,1,3,14,1
BEN5915,Dinesh Pillai,73,Male,Unemployed,No,PROG1051,Swachh Nadi Program,Environment,West Bengal,West District 9,2023-01-20,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,0,712,1,3,14,0
BEN5916,Sunil Naidu,49,Female,Fisherman,No,PROG1051,Swachh Nadi Program,Environment,West Bengal,West District 9,2023-11-20,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,1,408,0,3,14,0
BEN5917,Kamala Mishra,27,Female,Housewife,Yes,PROG1051,Swachh Nadi Program,Environment,West Bengal,West District 9,2023-09-12,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,477,0,3,14,2
BEN5918,Ramesh Kumar,52,Male,Artisan,Yes,PROG1051,Swachh Nadi Program,Environment,West Bengal,West District 9,2023-11-08,Completed,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,0,420,1,3,14,1
BEN5919,Mohan Tiwari,38,Female,Weaver,No,PROG1051,Swachh Nadi Program,Environment,West Bengal,West District 9,2023-07-07,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,544,0,3,14,2
BEN5920,Dinesh Verma,64,Male,Domestic Worker,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-01-12,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,2181,1,3,12,0
BEN5921,Vikas Singh,5,Female,Student,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-12-06,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,1853,0,3,12,0
BEN5922,Sita Joshi,15,Male,Student,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-03-14,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,2120,1,3,12,0
BEN5923,Anil Mishra,65,Female,Small Trader,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-06-14,Completed,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,1,2028,0,3,12,1
BEN5924,Ajay Pillai,61,Female,Artisan,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-12-14,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1845,0,3,12,0
BEN5925,Manoj Verma,22,Female,Artisan,No,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-01-06,Completed,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,1,2187,0,3,12,1
BEN5926,Rekha Singh,58,Female,Domestic Worker,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-11-23,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1866,0,3,12,0
BEN5927,Ramesh Patel,19,Male,Farmer,No,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-03-05,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,0,2129,1,3,12,0
BEN5928,Nisha Verma,48,Female,Weaver,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-12-01,Active,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1858,0,3,12,0
BEN5929,Anjali Nair,36,Male,Fisherman,No,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-03-08,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,2126,1,3,12,0
BEN5930,Nisha Pillai,59,Female,Daily Wage Worker,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-12-24,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,1835,0,3,12,0
BEN5931,Pushpa Rao,24,Female,Housewife,No,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-07-02,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,1,2010,0,3,12,0
BEN5932,Seema Sharma,30,Female,Farmer,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-07-14,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1998,0,3,12,0
BEN5933,Seema Banerjee,12,Female,Student,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-11-02,Active,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,1,1887,0,3,12,0
BEN5934,Vikas Iyer,58,Female,Farmer,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-03-02,Active,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,2132,0,3,12,0
BEN5935,Mohan Yadav,17,Female,Student,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-05-16,Active,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,2057,0,3,12,0
BEN5936,Amit Pillai,75,Male,Housewife,No,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-06-12,Completed,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,0,0,2030,1,3,12,1
BEN5937,Pushpa Das,52,Female,Small Trader,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-04-19,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,2084,0,3,12,0
BEN5938,Arvind Singh,10,Male,Student,No,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-11-27,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,1862,1,3,12,0
BEN5939,Vijay Chopra,48,Female,Domestic Worker,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-04-18,Completed,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,1,2085,0,3,12,1
BEN5940,Prakash Chopra,37,Male,Fisherman,No,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-06-12,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,2030,1,3,12,0
BEN5941,Vijay Banerjee,58,Male,Fisherman,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-01-06,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,2187,1,3,12,0
BEN5942,Rajesh Verma,29,Male,Unemployed,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-08-22,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1959,1,3,12,0
BEN5943,Dinesh Reddy,54,Female,Small Trader,Yes,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-04-06,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,2097,0,3,12,0
BEN5944,Amit Das,63,Female,Fisherman,No,PROG1052,Swachh Nadi Program,Environment,Telangana,Tela District 10,2019-05-10,Completed,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,0,1,2063,0,3,12,1
BEN5945,Kavya Kumar,33,Female,Student,No,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-05-02,Completed,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,1,1705,0,3,9,1
BEN5946,Rekha Verma,36,Other,Student,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-09-04,Active,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,1580,2,3,9,0
BEN5947,Smita Agarwal,15,Male,Student,No,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-09-09,Completed,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,0,1575,1,3,9,1
BEN5948,Manoj Agarwal,12,Male,Student,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-01-27,Active,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,1,0,1801,1,3,9,0
BEN5949,Priya Chopra,18,Male,Unemployed,No,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-11-09,Completed,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,0,1514,1,3,9,1
BEN5950,Rohit Agarwal,39,Female,Unemployed,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-03-15,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1753,0,3,9,0
BEN5951,Mohan Gupta,68,Female,Housewife,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-03-07,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1761,0,3,9,0
BEN5952,Priya Tiwari,25,Male,Unemployed,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-11-20,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,1503,1,3,9,0
BEN5953,Nisha Shah,56,Female,Fisherman,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-03-24,Completed,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,1,1744,0,3,9,1
BEN5954,Ramesh Reddy,7,Female,Student,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-01-25,Completed,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,1,1,1803,0,3,9,1
BEN5955,Anjali Yadav,23,Male,Weaver,No,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-01-26,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,0,1802,1,3,9,2
BEN5956,Suresh Chopra,48,Male,Daily Wage Worker,No,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-04-05,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,0,0,1732,1,3,9,0
BEN5957,Usha Agarwal,66,Female,Farmer,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-09-23,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1561,0,3,9,0
BEN5958,Rahul Singh,74,Female,Fisherman,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-07-05,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,1641,0,3,9,0
BEN5959,Seema Reddy,23,Female,Small Trader,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-04-22,Active,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,1715,0,3,9,0
BEN5960,Kavya Mishra,18,Male,Small Trader,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-06-03,Completed,Trees Planted,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,0,1673,1,3,9,1
BEN5961,Anjali Verma,24,Female,Fisherman,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-06-20,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,1656,0,3,9,0
BEN5962,Usha Pandey,41,Female,Daily Wage Worker,No,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-05-16,Completed,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,0,1,1691,0,3,9,1
BEN5963,Vijay Sharma,24,Male,Housewife,No,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-06-05,Active,Awareness Trained,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,0,0,1671,1,3,9,0
BEN5964,Kavya Dubey,59,Male,Small Trader,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-03-03,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,1765,1,3,9,0
BEN5965,Ramesh Mehta,45,Female,Domestic Worker,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-12-14,Completed,Water Harvesting Done,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),1,1,1,1479,0,3,9,1
BEN5966,Nisha Reddy,58,Male,Fisherman,Yes,PROG1053,Swachh Nadi Program,Environment,Punjab,Punj District 11,2020-09-16,Active,Waste Managed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,1568,1,3,9,0
BEN5967,Prakash Das,33,Male,Student,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-06-01,Active,Certificate Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,580,1,6,8,0
BEN5968,Mohan Patel,19,Female,Artisan,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-06-28,Completed,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,1,553,0,6,8,1
BEN5969,Pooja Chopra,58,Female,Student,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-01-24,Active,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,708,0,6,8,0
BEN5970,Priya Iyer,59,Female,Daily Wage Worker,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-11-19,Active,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,1,409,0,6,8,0
BEN5971,Smita Patel,15,Female,Student,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-01-19,Completed,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,1,1,713,0,6,8,1
BEN5972,Meena Banerjee,22,Male,Small Trader,No,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-08-14,Completed,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,0,506,1,6,8,1
BEN5973,Amit Tiwari,19,Female,Farmer,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-10-25,Active,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,434,0,6,8,0
BEN5974,Seema Pillai,63,Male,Small Trader,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-10-17,Active,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,0,442,1,6,8,0
BEN5975,Arjun Yadav,16,Male,Student,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-03-24,Active,Certificate Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,649,1,6,8,0
BEN5976,Meena Naidu,14,Male,Student,No,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-08-16,Active,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,0,504,1,6,8,0
BEN5977,Arjun Verma,52,Male,Student,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-05-04,Active,Self Employed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),0,1,0,608,1,6,8,0
BEN5978,Asha Sharma,35,Female,Fisherman,No,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-02-03,Active,Certificate Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,698,0,6,8,0
BEN5979,Usha Joshi,75,Female,Farmer,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-04-09,Active,Certificate Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,1,1,633,0,6,8,0
BEN5980,Mohan Verma,11,Female,Student,No,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-05-01,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,1,611,0,6,8,2
BEN5981,Lakshmi Das,29,Female,Unemployed,No,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-12-12,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,386,0,6,8,2
BEN5982,Suresh Agarwal,57,Male,Fisherman,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-02-17,Completed,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Middle-Aged(46-60),1,1,0,684,1,6,8,1
BEN5983,Ramesh Banerjee,9,Female,Student,No,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-03-22,Active,Certificate Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),0,0,1,651,0,6,8,0
BEN5984,Rohit Joshi,23,Male,Housewife,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-09-17,Dropped,Discontinued,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,472,1,6,8,2
BEN5985,Kamala Agarwal,62,Male,Artisan,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-05-12,Completed,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),1,1,0,600,1,6,8,1
BEN5986,Ramesh Mishra,31,Other,Weaver,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-02-05,Active,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,696,2,6,8,0
BEN5987,Amit Patel,44,Male,Daily Wage Worker,No,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-08-04,Active,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,516,1,6,8,0
BEN5988,Arjun Gupta,40,Male,Artisan,Yes,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-02-03,Active,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,0,698,1,6,8,0
BEN5989,Mohan Yadav,61,Male,Housewife,No,PROG1054,Kaushal Vikas Kendra,Skill Development,Odisha,Odis District 16,2023-02-19,Active,Self Employed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,0,682,1,6,8,0
BEN5990,Prakash Pandey,21,Female,Fisherman,Yes,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-10-11,Active,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,1909,0,6,5,0
BEN5991,Anil Pillai,10,Male,Student,No,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-11-02,Completed,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,0,0,1887,1,6,5,1
BEN5992,Savita Sharma,24,Male,Small Trader,Yes,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-07-06,Active,Certificate Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,2006,1,6,5,0
BEN5993,Geeta Pillai,16,Female,Student,Yes,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-08-21,Active,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,1,1960,0,6,5,0
BEN5994,Meena Naidu,18,Male,Unemployed,Yes,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-07-07,Active,Certificate Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),0,1,0,2005,1,6,5,0
BEN5995,Arvind Banerjee,32,Male,Domestic Worker,No,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-02-09,Active,Job Placed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,0,2153,1,6,5,0
BEN5996,Pooja Rao,32,Female,Farmer,No,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-10-25,Active,Self Employed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,0,1,1895,0,6,5,0
BEN5997,Mohan Joshi,11,Female,Student,Yes,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-01-25,Completed,Self Employed,NITI Aayog SDG Index / NGO Darpan Program Reports,Child(0-14),1,1,1,2168,0,6,5,1
BEN5998,Meena Gupta,23,Female,Unemployed,No,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-02-10,Completed,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Youth(15-25),1,0,1,2152,0,6,5,1
BEN5999,Kamala Joshi,38,Female,Farmer,Yes,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-02-14,Active,Self Employed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,2148,0,6,5,0
BEN6000,Vikas Nair,66,Female,Housewife,No,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-12-14,Active,Training Completed,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,1,1845,0,6,5,0
BEN6001,Savita Pandey,30,Female,Weaver,Yes,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-10-05,Active,Self Employed,NITI Aayog SDG Index / NGO Darpan Program Reports,Adult(26-45),0,1,1,1915,0,6,5,0
BEN6002,Geeta Patel,68,Male,Daily Wage Worker,No,PROG1055,Udyog Prashikshan Scheme,Skill Development,Karnataka,Karn District 9,2019-11-14,Active,Certificate Received,NITI Aayog SDG Index / NGO Darpan Program Reports,Senior(60+),0,0,0,1875,1,6,5,0
